Date,Open,High,Low,Close,Adj Close,Volume
2018-07-31,47.575001,48.035,47.334999,47.572498,45.22369,157492000
2018-08-01,49.782501,50.439999,49.327499,50.375,47.887829,271742800
2018-08-02,50.145,52.095001,50.087502,51.8475,49.287621,249616000
2018-08-03,51.7575,52.185001,51.369999,51.997501,49.430222,133789600
2018-08-06,52,52.3125,51.767502,52.267502,49.686886,101701600
2018-08-07,52.330002,52.375,51.689999,51.7775,49.221081,102349600
2018-08-08,51.512501,51.952499,51.130001,51.8125,49.254349,90102000
2018-08-09,52.3825,52.445,51.799999,52.220001,49.641739,93970400
2018-08-10,51.84,52.275002,51.6675,51.8825,49.49387,98444800
2018-08-13,52.327499,52.737499,51.924999,52.217499,49.813454,103563600
2018-08-14,52.540001,52.639999,52.064999,52.4375,50.023319,82992000
2018-08-15,52.305,52.685001,52.0825,52.560001,50.140167,115230400
2018-08-16,52.9375,53.452499,52.8675,53.330002,50.874725,114001600
2018-08-17,53.360001,54.487499,53.290001,54.395,51.890686,141708000
2018-08-20,54.525002,54.794998,53.7775,53.865002,51.385098,121150800
2018-08-21,54.200001,54.297501,53.5075,53.759998,51.284931,104639200
2018-08-22,53.525002,54.09,53.459999,53.762501,51.287315,76072400
2018-08-23,53.662498,54.262501,53.650002,53.872501,51.39225,75532800
2018-08-24,54.150002,54.224998,53.7775,54.040001,51.552036,73905600
2018-08-27,54.287498,54.685001,54.0825,54.485001,51.976547,82100400
2018-08-28,54.752499,55.134998,54.73,54.924999,52.39629,91107200
2018-08-29,55.037498,55.872501,54.852501,55.744999,53.178528,109019200
2018-08-30,55.8125,57.064999,55.599998,56.2575,53.667442,195175200
2018-08-31,56.627499,57.217499,56.5,56.907501,54.287525,173360400
2018-09-04,57.102501,57.294998,56.657501,57.09,54.461613,109560400
2018-09-05,57.247501,57.4175,56.275002,56.717499,54.10627,133332000
2018-09-06,56.557499,56.837502,55.325001,55.775002,53.207157,137160000
2018-09-07,55.462502,56.342499,55.177502,55.325001,52.777882,150479200
2018-09-10,55.237499,55.462502,54.1175,54.5825,52.069561,158066000
2018-09-11,54.502499,56.075001,54.139999,55.962502,53.386028,142996000
2018-09-12,56.235001,56.25,54.959999,55.267502,52.723019,197114800
2018-09-13,55.880001,57.087502,55.642502,56.602501,53.996555,166825600
2018-09-14,56.4375,56.709999,55.630001,55.959999,53.383636,127997200
2018-09-17,55.537498,55.737499,54.317501,54.470001,51.962254,148780400
2018-09-18,54.447498,55.462502,54.279999,54.560001,52.048096,126286800
2018-09-19,54.625,54.904999,53.825001,54.592499,52.079102,108495200
2018-09-20,55.060001,55.57,54.787498,55.0075,52.474979,106435200
2018-09-21,55.195,55.34,54.322498,54.415001,51.909771,384986800
2018-09-24,54.205002,55.314999,54.157501,55.197498,52.656242,110773600
2018-09-25,54.9375,55.705002,54.924999,55.547501,52.990139,98217600
2018-09-26,55.25,55.9375,54.939999,55.105,52.568012,95938800
2018-09-27,55.955002,56.610001,55.884998,56.237499,53.648365,120724800
2018-09-28,56.197498,56.459999,56.005001,56.435001,53.836777,91717600
2018-10-01,56.987499,57.355,56.587502,56.814999,54.199276,94403200
2018-10-02,56.8125,57.5,56.657501,57.32,54.681023,99152800
2018-10-03,57.512501,58.3675,57.445,58.017502,55.346416,114619200
2018-10-04,57.695,58.087502,56.682499,56.997501,54.373375,128168000
2018-10-05,56.990002,57.102501,55.145,56.072498,53.490967,134322000
2018-10-08,55.552502,56.200001,55.049999,55.942501,53.366936,118655600
2018-10-09,55.91,56.817501,55.5625,56.717499,54.10627,107564000
2018-10-10,56.365002,56.587502,54.012501,54.09,51.599735,167962400
2018-10-11,53.630001,54.875,53.080002,53.612499,51.144211,212497600
2018-10-12,55.105,55.720001,54.209999,55.5275,52.971058,161351600
2018-10-15,55.290001,55.4575,54.317501,54.34,51.838215,123164000
2018-10-16,54.732498,55.747501,54.189999,55.537498,52.980598,116736000
2018-10-17,55.575001,55.66,54.834999,55.297501,52.751637,91541600
2018-10-18,54.465,54.935001,53.25,54.005001,51.518654,130325200
2018-10-19,54.514999,55.314999,54.357498,54.827499,52.30328,132314800
2018-10-22,54.947498,55.84,54.735001,55.162498,52.622864,115168400
2018-10-23,53.9575,55.8125,53.674999,55.682499,53.118912,155071200
2018-10-24,55.650002,56.057499,53.634998,53.772499,51.296848,163702000
2018-10-25,54.427502,55.345001,54.1875,54.950001,52.420139,119423200
2018-10-26,53.974998,55.047501,53.1675,54.075001,51.585426,189033600
2018-10-29,54.797501,54.922501,51.522499,53.060001,50.617165,183742000
2018-10-30,52.787498,53.794998,52.317501,53.325001,50.869957,146640000
2018-10-31,54.220001,55.112499,54.154999,54.715,52.195965,153435600
2018-11-01,54.762501,55.59,54.202499,55.555,52.997292,233292800
2018-11-02,52.387501,53.412498,51.357498,51.869999,49.481937,365314800
2018-11-05,51.075001,51.0975,49.5425,50.397499,48.077236,264654800
2018-11-06,50.48,51.18,50.422501,50.942501,48.597145,127531600
2018-11-07,51.4925,52.514999,51.032501,52.487499,50.071014,133697600
2018-11-08,52.494999,52.529999,51.6875,52.122501,49.896317,101450400
2018-11-09,51.387501,51.502499,50.5625,51.1175,48.934235,137463200
2018-11-12,49.75,49.962502,48.447498,48.5425,46.469204,204542000
2018-11-13,47.907501,49.294998,47.862499,48.057499,46.004921,187531600
2018-11-14,48.474998,48.619999,46.482498,46.700001,44.705418,243204000
2018-11-15,47.0975,47.9925,46.724998,47.852501,45.808685,185915200
2018-11-16,47.625,48.7425,47.365002,48.3825,46.316055,147713200
2018-11-19,47.5,47.674999,46.247501,46.465,44.480446,167701200
2018-11-20,44.592499,45.3675,43.877499,44.244999,42.355263,271300800
2018-11-21,44.932499,45.067501,44.137501,44.195,42.3074,124496800
2018-11-23,43.735001,44.150002,43.025002,43.072498,41.232834,94496000
2018-11-26,43.560001,43.737499,42.564999,43.654999,41.790459,179994000
2018-11-27,42.877499,43.692501,42.720001,43.560001,41.699516,165549600
2018-11-28,44.182499,45.322498,43.732498,45.235001,43.302979,184250000
2018-11-29,45.665001,45.700001,44.424999,44.887501,42.970318,167080000
2018-11-30,45.072498,45.0825,44.2575,44.645,42.738182,158126000
2018-12-03,46.115002,46.235001,45.302502,46.205002,44.231552,163210000
2018-12-04,45.237499,45.5975,44.067501,44.172501,42.285866,165377200
2018-12-06,42.939999,43.695,42.605,43.68,41.8144,172393600
2018-12-07,43.372501,43.622501,42.075001,42.122501,40.323418,169126400
2018-12-10,41.25,42.522499,40.8325,42.400002,40.589081,248104000
2018-12-11,42.915001,42.947498,41.75,42.157501,40.356915,189126800
2018-12-12,42.599998,42.98,42.255001,42.275002,40.469398,142510800
2018-12-13,42.622501,43.142502,42.387501,42.737499,40.912159,127594400
2018-12-14,42.25,42.27,41.32,41.369999,39.60305,162814800
2018-12-17,41.362499,42.087502,40.682499,40.985001,39.234497,177151600
2018-12-18,41.345001,41.8825,41.0975,41.517502,39.744255,135366000
2018-12-19,41.5,41.862499,39.772499,40.2225,38.504562,196189200
2018-12-20,40.099998,40.5275,38.825001,39.2075,37.532921,259092000
2018-12-21,39.215,39.540001,37.407501,37.682499,36.073048,382978400
2018-12-24,37.037498,37.887501,36.647499,36.7075,35.139706,148676800
2018-12-26,37.075001,39.307499,36.68,39.2925,37.614277,234330000
2018-12-27,38.959999,39.192501,37.517502,39.037498,37.370174,212468400
2018-12-28,39.375,39.630001,38.637501,39.057499,37.389324,169165600
2018-12-31,39.6325,39.84,39.119999,39.435001,37.750706,140014000
2019-01-02,38.7225,39.712502,38.557499,39.48,37.793777,148158800
2019-01-03,35.994999,36.43,35.5,35.547501,34.02924,365248800
2019-01-04,36.1325,37.137501,35.950001,37.064999,35.48193,234428400
2019-01-07,37.174999,37.2075,36.474998,36.982498,35.402946,219111200
2019-01-08,37.389999,37.955002,37.130001,37.6875,36.077831,164101200
2019-01-09,37.822498,38.6325,37.407501,38.327499,36.690506,180396400
2019-01-10,38.125,38.4925,37.715,38.450001,36.80777,143122800
2019-01-11,38.220001,38.424999,37.877499,38.072498,36.446388,108092800
2019-01-14,37.712502,37.817501,37.305,37.5,35.89835,129756800
2019-01-15,37.567501,38.3475,37.512501,38.267502,36.633072,114843600
2019-01-16,38.27,38.970001,38.25,38.735001,37.080597,122278800
2019-01-17,38.549999,39.415001,38.314999,38.965,37.300777,119284800
2019-01-18,39.375,39.470001,38.994999,39.205002,37.530537,135004000
2019-01-22,39.102501,39.182499,38.154999,38.325001,36.688118,121576000
2019-01-23,38.537498,38.785,37.924999,38.48,36.836491,92522400
2019-01-24,38.5275,38.619999,37.935001,38.174999,36.544521,101766000
2019-01-25,38.869999,39.532501,38.580002,39.439999,37.755482,134142000
2019-01-28,38.947498,39.0825,38.415001,39.075001,37.406075,104768400
2019-01-29,39.0625,39.532501,38.5275,38.669998,37.018383,166348800
2019-01-30,40.8125,41.537498,40.057499,41.3125,39.548008,244439200
2019-01-31,41.5275,42.25,41.139999,41.610001,39.832806,162958400
2019-02-01,41.740002,42.244999,41.482498,41.630001,39.851948,130672400
2019-02-04,41.852501,42.915001,41.82,42.8125,40.983944,125982000
2019-02-05,43.215,43.77,43.087502,43.544998,41.68515,144406400
2019-02-06,43.662498,43.892502,43.212502,43.560001,41.699516,112958400
2019-02-07,43.099998,43.485001,42.584999,42.735001,40.909752,126966800
2019-02-08,42.247501,42.665001,42.105,42.602501,40.957832,95280000
2019-02-11,42.762501,42.802502,42.3125,42.357498,40.722286,83973600
2019-02-12,42.525002,42.75,42.424999,42.7225,41.073196,89134000
2019-02-13,42.8475,43.119999,42.48,42.544998,40.902538,89960800
2019-02-14,42.427502,42.814999,42.345001,42.700001,41.051559,87342800
2019-02-15,42.8125,42.924999,42.4375,42.605,40.960224,98507200
2019-02-19,42.427502,42.860001,42.372501,42.732498,41.082806,75891200
2019-02-20,42.797501,43.330002,42.747501,43.0075,41.347187,104457600
2019-02-21,42.950001,43.092499,42.575001,42.764999,41.114048,68998800
2019-02-22,42.895,43.25,42.845001,43.2425,41.57312,75652800
2019-02-25,43.540001,43.967499,43.487499,43.557499,41.875957,87493600
2019-02-26,43.427502,43.825001,43.2925,43.5825,41.899998,68280800
2019-02-27,43.302502,43.75,43.182499,43.717499,42.029774,111341600
2019-02-28,43.580002,43.727501,43.23,43.287498,41.616379,112861600
2019-03-01,43.57,43.787498,43.2225,43.7425,42.05381,103544800
2019-03-04,43.922501,44.4375,43.4925,43.962502,42.265327,109744800
2019-03-05,43.985001,44,43.634998,43.8825,42.188412,78949600
2019-03-06,43.6675,43.872501,43.485001,43.630001,41.945656,83241600
2019-03-07,43.467499,43.610001,43.005001,43.125,41.460148,99185600
2019-03-08,42.580002,43.267502,42.375,43.227501,41.558693,95997600
2019-03-11,43.872501,44.779999,43.837502,44.724998,42.998383,128044000
2019-03-12,45,45.6675,44.842499,45.227501,43.481487,129870400
2019-03-13,45.5625,45.825001,45.23,45.427502,43.673763,124130000
2019-03-14,45.974998,46.025002,45.639999,45.932499,44.159267,94318000
2019-03-15,46.212502,46.8325,45.935001,46.529999,44.733711,156171600
2019-03-18,46.450001,47.0975,46.447498,47.005001,45.190376,104879200
2019-03-19,47.087502,47.247501,46.48,46.6325,44.832245,126585600
2019-03-20,46.557499,47.372501,46.182499,47.040001,45.224026,124140800
2019-03-21,47.505001,49.0825,47.452499,48.772499,46.889637,204136800
2019-03-22,48.834999,49.422501,47.695,47.762501,45.918625,169630800
2019-03-25,47.877499,47.994999,46.650002,47.185001,45.363422,175381200
2019-03-26,47.915001,48.220001,46.145,46.697498,44.894741,199202000
2019-03-27,47.1875,47.439999,46.637501,47.1175,45.298531,119393600
2019-03-28,47.237499,47.389999,46.8825,47.18,45.358604,83121600
2019-03-29,47.4575,47.52,47.134998,47.487499,45.654236,94256000
2019-04-01,47.91,47.919998,47.095001,47.810001,45.964291,111448000
2019-04-02,47.772499,48.615002,47.762501,48.505001,46.632465,91062800
2019-04-03,48.3125,49.125,48.287498,48.837502,46.952129,93087200
2019-04-04,48.697498,49.092499,48.285,48.922501,47.03384,76457200
2019-04-05,49.112499,49.275002,48.982498,49.25,47.348701,74106400
2019-04-08,49.105,50.057499,49.084999,50.025002,48.093784,103526800
2019-04-09,50.080002,50.712502,49.807499,49.875,47.94957,143072800
2019-04-10,49.669998,50.185001,49.544998,50.154999,48.218758,86781200
2019-04-11,50.212502,50.25,49.610001,49.737499,47.817383,83603200
2019-04-12,49.799999,50.035,49.052502,49.717499,47.798145,111042800
2019-04-15,49.645,49.962502,49.502499,49.807499,47.88467,70146400
2019-04-16,49.865002,50.342499,49.639999,49.8125,47.889484,102785600
2019-04-17,49.884998,50.845001,49.6525,50.782501,48.822037,115627200
2019-04-18,50.779999,51.037498,50.630001,50.965,48.997482,96783200
2019-04-22,50.7075,51.235001,50.584999,51.1325,49.158524,77758000
2019-04-23,51.107498,51.9375,50.974998,51.869999,49.86755,93292000
2019-04-24,51.84,52.119999,51.762501,51.790001,49.790646,70162400
2019-04-25,51.7075,51.939999,51.279999,51.32,49.338787,74172800
2019-04-26,51.224998,51.25,50.529999,51.075001,49.103241,74596400
2019-04-29,51.099998,51.4925,50.965,51.1525,49.177753,88818800
2019-04-30,50.764999,50.849998,49.7775,50.1675,48.23077,186139600
2019-05-01,52.470001,53.827499,52.307499,52.630001,50.598213,259309200
2019-05-02,52.459999,53.162498,52.032501,52.287498,50.268932,127985200
2019-05-03,52.7225,52.959999,52.557499,52.9375,50.893845,83569600
2019-05-06,51.072498,52.209999,50.875,52.119999,50.107903,129772400
2019-05-07,51.470001,51.855,50.2075,50.715,48.757141,155054800
2019-05-08,50.474998,51.334999,50.4375,50.724998,48.766754,105358000
2019-05-09,50.099998,50.419998,49.165001,50.18,48.242794,139634400
2019-05-10,49.355,49.712502,48.192501,49.294998,47.574467,164834800
2019-05-13,46.927502,47.369999,45.712502,46.43,44.809456,229722400
2019-05-14,46.602501,47.424999,46.352501,47.165001,45.51881,146118800
2019-05-15,46.567501,47.9375,46.505001,47.73,46.064075,106178800
2019-05-16,47.477501,48.1175,47.209999,47.52,45.861423,132125600
2019-05-17,46.732498,47.724998,46.689999,47.25,45.600845,131516400
2019-05-20,45.880001,46.087502,45.07,45.772499,44.174908,154449200
2019-05-21,46.305,47,46.174999,46.650002,45.021782,113459200
2019-05-22,46.165001,46.427502,45.637501,45.695,44.100117,118994400
2019-05-23,44.950001,45.134998,44.452499,44.915001,43.347343,146118800
2019-05-24,45.049999,45.535,44.654999,44.7425,43.180855,94858800
2019-05-28,44.73,45.147499,44.477501,44.557499,43.002319,111792800
2019-05-29,44.105,44.837502,44,44.345001,42.797237,113924800
2019-05-30,44.487499,44.807499,44.1675,44.575001,43.019203,84873600
2019-05-31,44.057499,44.497501,43.747501,43.767502,42.239906,108174400
2019-06-03,43.900002,44.48,42.567501,43.325001,41.812832,161584400
2019-06-04,43.860001,44.9575,43.630001,44.91,43.342518,123872000
2019-06-05,46.07,46.247501,45.285,45.634998,44.04221,119093600
2019-06-06,45.77,46.3675,45.537498,46.305,44.68882,90105200
2019-06-07,46.627499,47.98,46.442501,47.537498,45.878304,122737600
2019-06-10,47.952499,48.842499,47.904999,48.145,46.464611,104883600
2019-06-11,48.715,49,48.400002,48.702499,47.002647,107731600
2019-06-12,48.487499,48.9925,48.3475,48.547501,46.853054,73012800
2019-06-13,48.674999,49.197498,48.400002,48.537498,46.843407,86698400
2019-06-14,47.887501,48.397499,47.575001,48.185001,46.503204,75046000
2019-06-17,48.224998,48.740002,48.0425,48.4725,46.780682,58676400
2019-06-18,49.012501,50.072498,48.802502,49.612499,47.880882,106204000
2019-06-19,49.919998,49.970001,49.327499,49.467499,47.74094,84496800
2019-06-20,50.092499,50.1525,49.5075,49.865002,48.124573,86056000
2019-06-21,49.700001,50.212502,49.537498,49.695,47.96051,191202400
2019-06-24,49.634998,50.040001,49.5425,49.645,47.912251,72881600
2019-06-25,49.607498,49.814999,48.822498,48.892502,47.186012,84281200
2019-06-26,49.442501,50.247501,49.337502,49.950001,48.206604,104270000
2019-06-27,50.072498,50.392502,49.892502,49.935001,48.192139,83598800
2019-06-28,49.669998,49.875,49.262501,49.48,47.753014,124442400
2019-07-01,50.7925,51.122501,50.162498,50.387501,48.62883,109012000
2019-07-02,50.352501,50.782501,50.34,50.682499,48.913544,67740800
2019-07-03,50.82,51.110001,50.672501,51.102501,49.318882,45448000
2019-07-05,50.837502,51.27,50.724998,51.057499,49.275448,69062000
2019-07-08,50.202499,50.349998,49.602501,50.005001,48.259693,101354400
2019-07-09,49.799999,50.377499,49.702499,50.310001,48.554039,82312000
2019-07-10,50.462502,50.932499,50.389999,50.807499,49.034172,71588400
2019-07-11,50.827499,51.0975,50.427502,50.4375,48.677097,80767200
2019-07-12,50.612499,51,50.549999,50.825001,49.051064,70380800
2019-07-15,51.022499,51.467499,51,51.302502,49.511894,67789600
2019-07-16,51.147499,51.5275,50.875,51.125,49.340591,67467200
2019-07-17,51.012501,51.272499,50.817501,50.837502,49.063133,56430000
2019-07-18,51,51.470001,50.924999,51.415001,49.620476,74162400
2019-07-19,51.447498,51.625,50.59,50.647499,48.879761,83717200
2019-07-22,50.912498,51.807499,50.9025,51.805,49.996857,89111600
2019-07-23,52.115002,52.227501,51.822498,52.209999,50.387722,73420800
2019-07-24,51.9175,52.287498,51.7925,52.1675,50.346714,59966400
2019-07-25,52.2225,52.310001,51.682499,51.755001,49.948605,55638400
2019-07-26,51.869999,52.432499,51.785,51.935001,50.122326,70475600
2019-07-29,52.115002,52.66,52.110001,52.419998,50.590393,86693600
2019-07-30,52.189999,52.540001,51.827499,52.195,50.373245,135742800
2019-07-31,54.105,55.342499,52.825001,53.259998,51.401077,277125600
2019-08-01,53.474998,54.5075,51.685001,52.107498,50.288799,216071600
2019-08-02,51.3825,51.607498,50.407501,51.005001,49.224781,163448400
2019-08-05,49.497501,49.662498,48.145,48.334999,46.647976,209572000
2019-08-06,49.077499,49.517502,48.509998,49.25,47.531036,143299200
2019-08-07,48.852501,49.889999,48.455002,49.759998,48.023239,133457600
2019-08-08,50.049999,50.8825,49.8475,50.857498,49.082432,108038000
2019-08-09,50.325001,50.689999,49.822498,50.247501,48.677975,98478800
2019-08-12,49.904999,50.512501,49.787498,50.119999,48.554459,89927600
2019-08-13,50.255001,53.035,50.119999,52.2425,50.610657,188874000
2019-08-14,50.790001,51.610001,50.647499,50.6875,49.104233,146189600
2019-08-15,50.865002,51.285,49.9175,50.435001,48.859619,108909600
2019-08-16,51.07,51.790001,50.959999,51.625,50.012447,110481600
2019-08-19,52.654999,53.182499,52.5075,52.587502,50.944881,97654400
2019-08-20,52.720001,53.337502,52.580002,52.59,50.9473,107537200
2019-08-21,53.247501,53.412498,52.900002,53.16,51.499496,86141600
2019-08-22,53.297501,53.610001,52.6875,53.115002,51.45591,89014800
2019-08-23,52.357498,53.012501,50.25,50.66,49.077583,187272000
2019-08-26,51.465,51.797501,51.264999,51.622501,50.010021,104174400
2019-08-27,51.965,52.137501,50.8825,51.040001,49.445721,103493200
2019-08-28,51.025002,51.43,50.830002,51.3825,49.777515,63755200
2019-08-29,52.125,52.330002,51.665001,52.252499,50.620346,83962000
2019-08-30,52.540001,52.612499,51.799999,52.185001,50.554951,84573600
2019-09-03,51.607498,51.744999,51.055,51.424999,49.818691,80092000
2019-09-04,52.0975,52.369999,51.830002,52.297501,50.663944,76752400
2019-09-05,53,53.4925,52.877499,53.32,51.654491,95654800
2019-09-06,53.512501,53.605,53.127499,53.314999,51.649654,77449200
2019-09-09,53.709999,54.110001,52.767502,53.5425,51.870052,109237600
2019-09-10,53.465,54.195,52.927502,54.174999,52.482796,127111600
2019-09-11,54.517502,55.927502,54.432499,55.897499,54.151482,177158400
2019-09-12,56.200001,56.605,55.715,55.772499,54.030388,128906800
2019-09-13,55,55.197498,54.255001,54.6875,52.979279,159053200
2019-09-16,54.432499,55.032501,54.389999,54.974998,53.257801,84632400
2019-09-17,54.990002,55.205002,54.779999,55.174999,53.451561,73274800
2019-09-18,55.264999,55.712502,54.860001,55.692501,53.9529,101360000
2019-09-19,55.502499,55.939999,55.092499,55.240002,53.514519,88242400
2019-09-20,55.345001,55.639999,54.3675,54.432499,52.73225,221652400
2019-09-23,54.737499,54.959999,54.412498,54.68,52.972019,76662000
2019-09-24,55.2575,55.622501,54.297501,54.419998,52.720135,124763200
2019-09-25,54.637501,55.375,54.285,55.2575,53.531479,87613600
2019-09-26,55,55.235001,54.7075,54.9725,53.255375,75334000
2019-09-27,55.134998,55.240002,54.32,54.705002,52.996246,101408000
2019-09-30,55.224998,56.145,55.197498,55.9925,54.243519,103909600
2019-10-01,56.267502,57.055,56.049999,56.147499,54.393684,139223200
2019-10-02,55.764999,55.895,54.482498,54.740002,53.030144,138449200
2019-10-03,54.607498,55.240002,53.782501,55.205002,53.480625,114426000
2019-10-04,56.41,56.872501,55.9725,56.752499,54.979782,138478800
2019-10-07,56.567501,57.482498,56.459999,56.764999,54.991894,122306000
2019-10-08,56.455002,57.014999,56.0825,56.099998,54.347664,111820000
2019-10-09,56.7575,56.947498,56.41,56.7575,54.984627,74770400
2019-10-10,56.982498,57.610001,56.825001,57.522499,55.725735,113013600
2019-10-11,58.237499,59.41,58.077499,59.052502,57.207939,166795600
2019-10-14,58.724998,59.532501,58.6675,58.967499,57.125587,96427600
2019-10-15,59.0975,59.412498,58.720001,58.830002,56.992386,87360000
2019-10-16,58.342499,58.810001,58.299999,58.592499,56.76231,73903200
2019-10-17,58.772499,59.037498,58.380001,58.82,56.982704,67585200
2019-10-18,58.647499,59.395,58.572498,59.102501,57.256378,97433600
2019-10-21,59.380001,60.247501,59.330002,60.127499,58.249355,87247200
2019-10-22,60.290001,60.549999,59.904999,59.990002,58.116161,82293600
2019-10-23,60.525002,60.810001,60.305,60.794998,58.896004,75828800
2019-10-24,61.127499,61.200001,60.452499,60.895,58.992889,69275200
2019-10-25,60.790001,61.682499,60.720001,61.645,59.719463,73477200
2019-10-28,61.855,62.3125,61.68,62.262501,60.317677,96572800
2019-10-29,62.2425,62.4375,60.642502,60.822498,58.922646,142839600
2019-10-30,61.189999,61.325001,60.302502,60.814999,58.915375,124522000
2019-10-31,61.810001,62.2925,59.314999,62.189999,60.247437,139162000
2019-11-01,62.384998,63.982498,62.290001,63.955002,61.957314,151125200
2019-11-04,64.332497,64.462502,63.845001,64.375,62.364185,103272000
2019-11-05,64.262497,64.547501,64.080002,64.282501,62.274586,79897600
2019-11-06,64.192497,64.372498,63.842499,64.309998,62.301228,75864400
2019-11-07,64.684998,65.087502,64.527496,64.857498,63.020252,94940400
2019-11-08,64.672501,65.110001,64.212502,65.035004,63.192715,69986400
2019-11-11,64.574997,65.6175,64.57,65.550003,63.693142,81821200
2019-11-12,65.387497,65.697502,65.230003,65.489998,63.634815,87388800
2019-11-13,65.282501,66.195,65.267502,66.1175,64.244545,102734400
2019-11-14,65.9375,66.220001,65.525002,65.660004,63.800026,89182800
2019-11-15,65.919998,66.445,65.752502,66.440002,64.557922,100206400
2019-11-18,66.449997,66.857498,66.057503,66.775002,64.883446,86703200
2019-11-19,66.974998,67,66.347504,66.572502,64.686691,76167200
2019-11-20,66.385002,66.519997,65.099998,65.797501,63.933624,106234400
2019-11-21,65.922501,66.002502,65.294998,65.502502,63.646992,121395200
2019-11-22,65.647499,65.794998,65.209999,65.445,63.591118,65325200
2019-11-25,65.677498,66.610001,65.629997,66.592499,64.7061,84020400
2019-11-26,66.735001,66.790001,65.625,66.072502,64.200829,105207600
2019-11-27,66.394997,66.995003,66.327499,66.959999,65.063194,65235600
2019-11-29,66.650002,67,66.474998,66.8125,64.919861,46617600
2019-12-02,66.817497,67.0625,65.862503,66.040001,64.169258,94487200
2019-12-03,64.577499,64.8825,64.072502,64.862503,63.025112,114430400
2019-12-04,65.267502,65.827499,65.169998,65.434998,63.581394,67181600
2019-12-05,65.947502,66.472504,65.682503,66.394997,64.514168,74424400
2019-12-06,66.870003,67.75,66.824997,67.677498,65.760368,106075600
2019-12-09,67.5,67.699997,66.227501,66.730003,64.839722,128042400
2019-12-10,67.150002,67.517502,66.464996,67.120003,65.218658,90420400
2019-12-11,67.202499,67.775002,67.125,67.692497,65.774948,78756800
2019-12-12,66.945,68.139999,66.830002,67.864998,65.942566,137310400
2019-12-13,67.864998,68.824997,67.732498,68.787498,66.838928,133587600
2019-12-16,69.25,70.197502,69.245003,69.964996,67.98307,128186000
2019-12-17,69.892502,70.442497,69.699997,70.102501,68.116676,114158400
2019-12-18,69.949997,70.474998,69.779999,69.934998,67.953911,116028400
2019-12-19,69.875,70.294998,69.737503,70.004997,68.021927,98369200
2019-12-20,70.557503,70.662498,69.639999,69.860001,67.881042,275978000
2019-12-23,70.1325,71.0625,70.092499,71,68.988754,98572000
2019-12-24,71.172501,71.222504,70.730003,71.067497,69.054337,48478800
2019-12-26,71.205002,72.495003,71.175003,72.477501,70.424408,93121200
2019-12-27,72.779999,73.4925,72.029999,72.449997,70.397667,146266000
2019-12-30,72.364998,73.172501,71.305,72.879997,70.815491,144114400
2019-12-31,72.482498,73.419998,72.379997,73.412498,71.332893,100805600
2020-01-02,74.059998,75.150002,73.797501,75.087502,72.960472,135480400
2020-01-03,74.287498,75.144997,74.125,74.357498,72.251137,146322800
2020-01-06,73.447502,74.989998,73.1875,74.949997,72.826859,118387200
2020-01-07,74.959999,75.224998,74.370003,74.597504,72.484344,108872000
2020-01-08,74.290001,76.110001,74.290001,75.797501,73.650345,132079200
2020-01-09,76.809998,77.607498,76.550003,77.407501,75.21476,170108400
2020-01-10,77.650002,78.167503,77.0625,77.582497,75.384781,140644800
2020-01-13,77.910004,79.267502,77.787498,79.239998,76.995316,121532000
2020-01-14,79.175003,79.392502,78.042503,78.169998,75.955635,161954400
2020-01-15,77.962502,78.875,77.387497,77.834999,75.630135,121923600
2020-01-16,78.397499,78.925003,78.022499,78.809998,76.577499,108829200
2020-01-17,79.067497,79.684998,78.75,79.682503,77.425293,137816400
2020-01-21,79.297501,79.754997,79,79.142502,76.900589,110843200
2020-01-22,79.644997,79.997498,79.327499,79.425003,77.17511,101832400
2020-01-23,79.480003,79.889999,78.912498,79.807503,77.546768,104472000
2020-01-24,80.0625,80.832497,79.379997,79.577499,77.32328,146537600
2020-01-27,77.514999,77.942497,76.220001,77.237503,75.049568,161940000
2020-01-28,78.150002,79.599998,78.047501,79.422501,77.172661,162234000
2020-01-29,81.112503,81.962502,80.345001,81.084999,78.788071,216229200
2020-01-30,80.135002,81.022499,79.6875,80.967499,78.673889,126743200
2020-01-31,80.232498,80.669998,77.072502,77.377502,75.1856,199588400
2020-02-03,76.074997,78.372498,75.555,77.165001,74.979103,173788400
2020-02-04,78.827499,79.910004,78.407501,79.712502,77.454445,136616400
2020-02-05,80.879997,81.190002,79.737503,80.362503,78.086052,118826800
2020-02-06,80.642502,81.305,80.065002,81.302498,78.999397,105425600
2020-02-07,80.592499,80.849998,79.5,80.0075,77.925591,117684000
2020-02-10,78.544998,80.387497,78.462502,80.387497,78.2957,109348800
2020-02-11,80.900002,80.974998,79.677498,79.902496,77.823334,94323200
2020-02-12,80.3675,81.805,80.3675,81.800003,79.671455,113730400
2020-02-13,81.047501,81.555,80.837502,81.217499,79.104103,94747600
2020-02-14,81.184998,81.495003,80.712502,81.237503,79.123596,80113600
2020-02-18,78.839996,79.9375,78.652496,79.75,77.674797,152531200
2020-02-19,80,81.142502,80,80.904999,78.799736,93984000
2020-02-20,80.657501,81.162498,79.552498,80.074997,77.991341,100566000
2020-02-21,79.654999,80.112503,77.625,78.262497,76.225983,129554000
2020-02-24,74.315002,76.044998,72.307503,74.544998,72.60524,222195200
2020-02-25,75.237503,75.6325,71.532501,72.019997,70.145927,230673600
